0.000000000000000000e+00,1.118932366371154785e+00,-1.258523166179656982e-01,-1.409962177276611328e-01,-1.033227890729904175e-03,-1.847306191921234131e-01,5.437685549259185791e-02,-5.251079201698303223e-01,-5.747022852301597595e-02,8.302490413188934326e-02,-9.739342331886291504e-01,2.468590974807739258e+00,-5.122902393341064453e-01,1.705928564071655273e+00,9.869984388351440430e-01,8.598089218139648438e-01,5.106159448623657227e-01,-4.161936044692993164e-02,4.164004698395729065e-02,-6.802814453840255737e-02,6.129923462867736816e-01,1.153294146060943604e-01,5.746526643633842468e-02,7.070412486791610718e-02,3.505422919988632202e-02,6.845605969429016113e-01,2.329736351966857910e-01,2.537073493003845215e-01,3.008228540420532227e-01,-3.948493003845214844e-01,1.375110030174255371e+00,-2.548975944519042969e+00,5.051380991935729980e-01,-1.885805726051330566e-01,-1.821937225759029388e-02,8.910424709320068359e-01,-2.691461801528930664e+00,7.746762037277221680e-02,7.802595943212509155e-02,3.757243230938911438e-02,2.178866714239120483e-01,6.988786160945892334e-02,5.472983121871948242e-01,-3.662162423133850098e-01,1.852699369192123413e-01,1.325684785842895508e-01,1.717706620693206787e-01,4.860980212688446045e-01,-3.269805908203125000e-01,-2.056835684925317764e-03,-3.706047777086496353e-03,7.231590151786804199e-01,-2.667718008160591125e-02,-4.024763777852058411e-02,1.389416158199310303e-01,9.891227483749389648e-01,-9.781455993652343750e-02,-1.717383414506912231e-01,5.858359485864639282e-02,-1.015700250864028931e-01,-2.077114209532737732e-02,-5.050446987152099609e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.212886929512023926e+00,4.048014163970947266e+00,1.900563240051269531e-01,-1.425372123718261719e+00,-2.011042594909667969e+00,1.272393941879272461e+00,2.859710454940795898e+00,-1.554879307746887207e+00,-3.201834440231323242e+00,-3.592050552368164062e+00
1.000000047497451305e-02,1.076156616210937500e+00,-6.420218944549560547e-02,-5.583337694406509399e-02,-8.629854768514633179e-02,-5.769315361976623535e-01,-6.782229989767074585e-02,1.637848913669586182e-01,-1.157079115509986877e-01,5.682711675763130188e-02,-9.736909270286560059e-01,2.468590974807739258e+00,-5.122902393341064453e-01,1.705928564071655273e+00,9.878387451171875000e-01,8.901740908622741699e-01,4.556205272674560547e-01,7.004580693319439888e-04,4.079912230372428894e-02,-9.027367830276489258e-02,6.871352791786193848e-01,2.208622917532920837e-02,6.158963963389396667e-02,7.054292410612106323e-02,4.874486103653907776e-02,6.862717270851135254e-01,1.720421165227890015e-01,5.119364738464355469e+00,1.676634907722473145e+00,-1.813926577568054199e+00,7.418619155883789062e+00,-9.861014366149902344e+00,-4.600987583398818970e-02,-7.598203420639038086e-01,3.421188116073608398e+00,-7.607065439224243164e-01,-7.474555969238281250e+00,6.590600311756134033e-02,2.199510298669338226e-02,1.238780021667480469e+00,1.573964238166809082e+00,-9.655395746231079102e-01,1.044581174850463867e+00,-2.096538782119750977e+00,9.210461378097534180e-02,1.076512262225151062e-01,1.075609683990478516e+00,9.134663641452789307e-02,-1.486611723899841309e+00,-2.679940313100814819e-03,-5.949537269771099091e-03,7.230374813079833984e-01,-2.864663675427436829e-02,-4.068988189101219177e-02,1.386003643274307251e-01,9.890974164009094238e-01,-6.888885051012039185e-02,-1.639684438705444336e-01,-6.650615483522415161e-02,-5.784057974815368652e-01,-2.195175141096115112e-01,1.079666018486022949e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.174651718139648438e+01,3.400000000000000000e+01,-2.340111351013183594e+01,-1.924597740173339844e+01,-1.505951309204101562e+01,9.751574397087097168e-01,4.735181808471679688e+00,8.505128860473632812e+00,-7.324738502502441406e+00,-1.383963775634765625e+01
2.000000094994902611e-02,1.077575445175170898e+00,-1.729298382997512817e-02,-1.479108482599258423e-01,-2.319601178169250488e-01,-1.018483996391296387e+00,3.702293634414672852e-01,4.425150454044342041e-01,-8.160182088613510132e-02,3.927383944392204285e-02,-9.925877451896667480e-01,2.468590974807739258e+00,-5.122902393341064453e-01,1.705928564071655273e+00,9.885165691375732422e-01,9.170262217521667480e-01,3.988269269466400146e-01,4.628701880574226379e-02,7.815676182508468628e-02,-1.157563626766204834e-01,7.769982218742370605e-01,-9.809233993291854858e-02,6.922056525945663452e-02,4.653451964259147644e-02,9.306535124778747559e-02,6.917928457260131836e-01,7.592131942510604858e-02,4.986089229583740234e+00,4.146935939788818359e+00,-2.709939002990722656e+00,8.561899185180664062e+00,-1.248286342620849609e+01,1.363966345787048340e+00,-2.131508350372314453e+00,3.826443672180175781e+00,-3.463444411754608154e-01,-1.047742557525634766e+01,-3.712481260299682617e-02,-7.570871710777282715e-02,1.191584467887878418e+00,1.389883995056152344e+00,-1.102390527725219727e+00,1.374484539031982422e+00,-2.608556270599365234e+00,3.106483817100524902e-01,-2.404950410127639771e-01,9.026382565498352051e-01,1.598275303840637207e-01,-1.938246011734008789e+00,-3.041840158402919769e-03,-8.893037214875221252e-03,7.217987179756164551e-01,-3.307053074240684509e-02,-4.046387597918510437e-02,1.397838592529296875e-01,9.888020753860473633e-01,-3.316184878349304199e-02,-1.561907529830932617e-01,-1.839276999235153198e-01,-1.092652678489685059e+00,5.094690993428230286e-02,3.289985656738281250e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.572870254516601562e+00,1.976443481445312500e+01,-2.231362533569335938e+01,-1.791709899902343750e+01,-1.341160964965820312e+01,1.516957283020019531e-01,1.768903732299804688e+00,-5.132789611816406250e-01,-7.132301330566406250e+00,-8.832813262939453125e+00
3.000000142492353916e-02,1.126255273818969727e+00,-1.209762841463088989e-01,-7.707048952579498291e-02,-2.015265822410583496e-01,-1.076883673667907715e+00,9.183613061904907227e-01,6.360803246498107910e-01,-8.993382751941680908e-02,1.248362064361572266e-01,-1.030879616737365723e+00,2.468590974807739258e+00,-5.122902393341064453e-01,1.705928564071655273e+00,9.890587925910949707e-01,9.402592182159423828e-01,3.404593765735626221e-01,1.023331508040428162e-01,1.283378452062606812e-01,-1.326900422573089600e-01,8.464480638504028320e-01,-2.126808613538742065e-01,9.376708418130874634e-02,2.534144744277000427e-02,1.204662919044494629e-01,6.982526183128356934e-01,-4.878130182623863220e-02,4.938811302185058594e+00,5.015620708465576172e+00,-2.732373952865600586e+00,5.728632926940917969e+00,-1.123074436187744141e+01,1.874207019805908203e+00,-2.641597747802734375e+00,2.582470655441284180e+00,8.381969332695007324e-01,-1.225732803344726562e+01,3.710180521011352539e-02,5.409537628293037415e-02,1.090710401535034180e+00,9.963723421096801758e-01,-9.909946918487548828e-01,1.093614339828491211e+00,-2.403557777404785156e+00,3.746732175350189209e-01,-4.517028331756591797e-01,4.940754175186157227e-01,3.243852555751800537e-01,-2.301055669784545898e+00,-3.656154498457908630e-03,-1.228638272732496262e-02,7.195459604263305664e-01,-3.886429592967033386e-02,-3.790066763758659363e-02,1.419058591127395630e-01,9.883904457092285156e-01,3.426636569201946259e-03,-1.491903215646743774e-01,-2.866960167884826660e-01,-1.336856603622436523e+00,5.979583263397216797e-01,4.618153870105743408e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.074382781982421875e+00,1.644575119018554688e+00,-1.830636596679687500e+01,-1.397681808471679688e+01,-9.961833953857421875e+00,-9.685668945312500000e-01,-1.144305229187011719e+00,-7.827841758728027344e+00,-8.410760879516601562e+00,-6.768707275390625000e+00
4.000000189989805222e-02,1.121455430984497070e+00,-9.026678651571273804e-02,-3.959251940250396729e-02,-3.363619148731231689e-01,-7.995395064353942871e-01,1.252596139907836914e+00,8.111809492111206055e-01,-3.213763236999511719e-02,7.559061050415039062e-02,-9.918591976165771484e-01,2.468590974807739258e+00,-5.122902393341064453e-01,1.705928564071655273e+00,9.894855618476867676e-01,9.597814679145812988e-01,2.807481586933135986e-01,1.533704996109008789e-01,1.648257374763488770e-01,-1.588366031646728516e-01,8.843824863433837891e-01,-3.206607997417449951e-01,1.076211109757423401e-01,3.539487719535827637e-03,1.378324180841445923e-01,7.142414450645446777e-01,-1.707926243543624878e-01,5.002813816070556641e+00,4.341434478759765625e+00,-2.288858890533447266e+00,3.910830497741699219e+00,-1.200144577026367188e+01,9.873741269111633301e-01,-1.909298062324523926e+00,1.661133766174316406e+00,1.148740768432617188e+00,-1.202875328063964844e+01,-6.403327279258519411e-05,9.533288329839706421e-02,1.027229070663452148e+00,4.689404368400573730e-01,-9.107137918472290039e-01,7.832314372062683105e-01,-2.733891725540161133e+00,2.285961508750915527e-01,-3.801467120647430420e-01,5.070803165435791016e-01,6.079421639442443848e-01,-2.160236358642578125e+00,-4.635566845536231995e-03,-1.565575972199440002e-02,7.163007259368896484e-01,-4.443576931953430176e-02,-3.301373124122619629e-02,1.449123322963714600e-01,9.878947138786315918e-01,3.112626262009143829e-02,-1.446350663900375366e-01,-3.844495117664337158e-01,-1.223351716995239258e+00,1.019969224929809570e+00,5.966685414314270020e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.149614334106445312e+00,-1.274710178375244141e+01,-1.721978378295898438e+01,-1.566885948181152344e+01,-1.285346603393554688e+01,-1.164717674255371094e+00,-1.904767990112304688e+00,-3.470183849334716797e+00,-1.544615268707275391e+00,2.923126220703125000e-01
5.000000237487256527e-02,1.038849353790283203e+00,7.682675123214721680e-02,-9.406074881553649902e-03,-4.509656131267547607e-01,-4.496472775936126709e-01,1.561382293701171875e+00,8.650501370429992676e-01,-5.460060387849807739e-02,5.404823645949363708e-02,-9.458628296852111816e-01,2.468590974807739258e+00,-5.122902393341064453e-01,1.705928564071655273e+00,9.898117780685424805e-01,9.755159020423889160e-01,2.199289500713348389e-01,2.051524072885513306e-01,1.977448314428329468e-01,-1.762015521526336670e-01,9.134521484375000000e-01,-4.453922212123870850e-01,1.075096502900123596e-01,-1.059255190193653107e-02,1.457728445529937744e-01,7.280047535896301270e-01,-2.907569408416748047e-01,5.176219463348388672e+00,2.768419027328491211e+00,-1.858865022659301758e+00,1.768414020538330078e+00,-1.169881916046142578e+01,-3.548551723361015320e-02,-9.795978069305419922e-01,8.276989459991455078e-01,1.252339243888854980e+00,-1.163163471221923828e+01,5.538296885788440704e-03,-2.780242636799812317e-02,1.000934004783630371e+00,-3.006387501955032349e-02,-6.937072873115539551e-01,6.021820902824401855e-01,-2.662434577941894531e+00,2.357730641961097717e-02,-3.179225325584411621e-01,2.649058103561401367e-01,5.803046226501464844e-01,-2.249737501144409180e+00,-5.939393304288387299e-03,-1.868564076721668243e-02,7.121360301971435547e-01,-4.868333041667938232e-02,-2.635463699698448181e-02,1.485586166381835938e-01,9.873528480529785156e-01,5.226355046033859253e-02,-1.422713249921798706e-01,-4.721626639366149902e-01,-9.598224759101867676e-01,1.390313625335693359e+00,6.920154690742492676e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.059150695800781250e+00,-2.126551055908203125e+01,-1.235123920440673828e+01,-1.101041984558105469e+01,-8.580558776855468750e+00,-2.222661256790161133e+00,-4.277390956878662109e+00,-6.976329803466796875e+00,-3.342714548110961914e+00,-6.960525512695312500e-01
6.000000284984707832e-02,1.036204934120178223e+00,-2.608693018555641174e-02,-1.614799201488494873e-01,-6.466016769409179688e-01,-7.936020940542221069e-02,1.647635221481323242e+00,9.004544615745544434e-01,1.015228964388370514e-02,1.418230384588241577e-01,-1.021493434906005859e+00,2.468590974807739258e+00,-5.122902393341064453e-01,1.705928564071655273e+00,9.900483489036560059e-01,9.874004125595092773e-01,1.582417935132980347e-01,2.517816126346588135e-01,2.213494330644607544e-01,-1.911142021417617798e-01,9.118597507476806641e-01,-5.473230481147766113e-01,1.013876497745513916e-01,-1.084941066801548004e-02,1.575699448585510254e-01,7.411355376243591309e-01,-4.011822640895843506e-01,5.045937061309814453e+00,9.393800497055053711e-01,-1.750608205795288086e+00,1.179462373256683350e-01,-1.099310874938964844e+01,-5.306248664855957031e-01,-3.943668305873870850e-01,5.162040591239929199e-01,1.151450395584106445e+00,-1.148631763458251953e+01,3.070795536041259766e-02,9.649956226348876953e-02,9.597350955009460449e-01,-4.071984887123107910e-01,-5.741441845893859863e-01,4.545749425888061523e-01,-2.542718172073364258e+00,-8.789226412773132324e-02,-2.746576666831970215e-01,2.491524517536163330e-01,5.878103375434875488e-01,-2.346349239349365234e+00,-7.494405377656221390e-03,-2.125813998281955719e-02,7.070947885513305664e-01,-5.120679363608360291e-02,-1.851493120193481445e-02,1.525811105966567993e-01,9.867898225784301758e-01,6.463346630334854126e-02,-1.422430574893951416e-01,-5.569229125976562500e-01,-6.261270642280578613e-01,1.613090276718139648e+00,7.452220916748046875e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.187240600585937500e+00,-2.416269302368164062e+01,-8.913244247436523438e+00,-7.199149608612060547e+00,-4.987373352050781250e+00,-2.932343006134033203e+00,-5.774497032165527344e+00,-5.882930755615234375e+00,-2.981626033782958984e+00,-9.585113525390625000e-01
7.000000332482159138e-02,1.032823324203491211e+00,-3.274124115705490112e-02,-8.873771876096725464e-02,-7.200254201889038086e-01,2.504516243934631348e-01,1.585912942886352539e+00,9.440838098526000977e-01,3.809677809476852417e-02,7.033467292785644531e-02,-1.005986690521240234e+00,2.468590974807739258e+00,-5.122902393341064453e-01,1.705928564071655273e+00,9.902027845382690430e-01,9.953880906105041504e-01,9.593012928962707520e-02,3.072624206542968750e-01,2.187799811363220215e-01,-2.129701226949691772e-01,9.160740375518798828e-01,-6.646756529808044434e-01,8.451478183269500732e-02,-1.672271266579627991e-02,1.681509166955947876e-01,7.424315214157104492e-01,-5.152319669723510742e-01,4.796370983123779297e+00,-8.792155385017395020e-01,-2.067491531372070312e+00,-3.530803322792053223e-01,-1.063695049285888672e+01,-1.409039378166198730e+00,2.868611216545104980e-01,9.353992342948913574e-01,7.046806067228317261e-02,-1.136483383178710938e+01,4.653325304388999939e-02,-4.319756850600242615e-02,9.196842908859252930e-01,-6.953494548797607422e-01,-5.243216753005981445e-01,4.923228025436401367e-01,-2.491570711135864258e+00,-2.603796422481536865e-01,-1.765212863683700562e-01,3.040347099304199219e-01,3.614208996295928955e-01,-2.504568815231323242e+00,-9.147956967353820801e-03,-2.331121265888214111e-02,7.011644244194030762e-01,-5.189213156700134277e-02,-1.023704838007688522e-02,1.569615602493286133e-01,9.861873388290405273e-01,7.291543483734130859e-02,-1.413013339042663574e-01,-6.441799998283386230e-01,-2.753314971923828125e-01,1.705812335014343262e+00,8.028441667556762695e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.674953460693359375e+00,-2.365946578979492188e+01,-5.233170509338378906e+00,-3.613633155822753906e+00,-1.866493225097656250e+00,-3.302419662475585938e+00,-6.333278656005859375e+00,-6.495095252990722656e+00,-4.577134132385253906e+00,-3.118579864501953125e+00
8.000000379979610443e-02,1.076064348220825195e+00,7.736316323280334473e-02,-5.161969363689422607e-02,-8.171328902244567871e-01,4.534195661544799805e-01,1.514196515083312988e+00,9.963858723640441895e-01,5.240615084767341614e-02,5.257153883576393127e-02,-1.020263552665710449e+00,2.468590974807739258e+00,-5.122902393341064453e-01,1.705928564071655273e+00,9.902799129486083984e-01,9.994474053382873535e-01,3.323987126350402832e-02,3.554778695106506348e-01,1.982106268405914307e-01,-2.410398870706558228e-01,9.109665155410766602e-01,-7.635328769683837891e-01,6.716028600931167603e-02,-1.284134946763515472e-02,1.786596179008483887e-01,7.425290346145629883e-01,-6.295548677444458008e-01,4.397064685821533203e+00,-2.031950712203979492e+00,-2.514710426330566406e+00,-6.369061470031738281e-01,-9.692964553833007812e+00,-1.575314044952392578e+00,2.787707448005676270e-01,1.347475290298461914e+00,-9.131569862365722656e-01,-1.142008876800537109e+01,7.679565250873565674e-02,1.344541367143392563e-02,8.956932425498962402e-01,-7.150526046752929688e-01,-4.461226761341094971e-01,6.003080606460571289e-01,-2.299528837203979492e+00,-3.207671344280242920e-01,-1.823258697986602783e-01,3.725887537002563477e-01,1.770481616258621216e-01,-2.648540258407592773e+00,-1.081682834774255753e-02,-2.497962117195129395e-02,6.943317651748657227e-01,-5.122487619519233704e-02,-1.924437936395406723e-03,1.614356189966201782e-01,9.855510592460632324e-01,7.576672732830047607e-02,-1.410135775804519653e-01,-7.357417345046997070e-01,-6.265758723020553589e-02,1.717414975166320801e+00,8.102453351020812988e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.691949844360351562e+00,-1.785561180114746094e+01,-7.454872131347656250e-03,1.416192054748535156e+00,2.344482421875000000e+00,-3.818270683288574219e+00,-6.630759239196777344e+00,-6.829213142395019531e+00,-5.022354125976562500e+00,-3.738578796386718750e+00
9.000000427477061749e-02,9.764323234558105469e-01,3.485562279820442200e-02,-1.106335371732711792e-01,-8.974518179893493652e-01,5.273548364639282227e-01,1.553634285926818848e+00,9.642210602760314941e-01,5.394589900970458984e-02,4.679531231522560120e-02,-9.991734027862548828e-01,2.468590974807739258e+00,-5.122902393341064453e-01,1.705928564071655273e+00,9.902820587158203125e-01,9.995623826980590820e-01,-2.958156540989875793e-02,3.879257440567016602e-01,1.767967939376831055e-01,-2.669801115989685059e-01,8.985042572021484375e-01,-8.460547327995300293e-01,5.040668696165084839e-02,-6.648726761341094971e-03,1.979329288005828857e-01,7.185766100883483887e-01,-7.400410175323486328e-01,3.656210660934448242e+00,-2.641130685806274414e+00,-3.101631402969360352e+00,-6.160501837730407715e-01,-8.558313369750976562e+00,-2.019507169723510742e+00,1.823154389858245850e-01,1.646252870559692383e+00,-2.413379430770874023e+00,-1.075059795379638672e+01,-7.130803912878036499e-02,5.990719795227050781e-02,8.192439675331115723e-01,-6.928611993789672852e-01,-4.349397122859954834e-01,7.169935107231140137e-01,-2.107611656188964844e+00,-4.306795299053192139e-01,-1.932051032781600952e-01,3.985913693904876709e-01,-9.786741435527801514e-02,-2.635308504104614258e+00,-1.246879808604717255e-02,-2.643874660134315491e-02,6.865846514701843262e-01,-4.984420910477638245e-02,6.292939651757478714e-03,1.658952534198760986e-01,9.848628044128417969e-01,7.662484794855117798e-02,-1.395766437053680420e-01,-8.300626277923583984e-01,3.237464651465415955e-02,1.713566184043884277e+00,7.993298768997192383e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.502180099487304688e+00,-1.330244064331054688e+01,4.150176048278808594e+00,5.025843143463134766e+00,5.172996520996093750e+00,-4.350510597229003906e+00,-6.695508956909179688e+00,-8.162727355957031250e+00,-5.113519668579101562e+00,-3.373317718505859375e+00
