0.000000000000000000e+00,8.740909099578857422e-01,2.168035209178924561e-01,2.049100399017333984e-01,-1.357640624046325684e-01,1.555822789669036865e-01,-4.048365354537963867e-01,5.382867455482482910e-01,-1.693993955850601196e-01,-8.040992915630340576e-02,-9.499502778053283691e-01,2.112280428409576416e-01,-3.641913235187530518e-01,-7.694438695907592773e-01,7.596969604492187500e-01,1.215617656707763672e-01,9.925838708877563477e-01,-2.023197710514068604e-01,-9.117966890335083008e-02,-2.287896424531936646e-01,-2.242022752761840820e-01,-1.020212993025779724e-01,7.514380663633346558e-02,-3.405210077762603760e-01,-1.495016068220138550e-01,-2.257568389177322388e-01,-2.154682278633117676e-01,-4.594531282782554626e-02,-4.180291667580604553e-02,4.062954783439636230e-01,-3.618496358394622803e-01,9.934903383255004883e-01,-2.013673067092895508e+00,-1.072770118713378906e+00,-8.862292766571044922e-01,-1.691405773162841797e-01,4.244795069098472595e-03,4.486852586269378662e-01,-3.894931375980377197e-01,-3.739238262176513672e+00,9.829055070877075195e-01,4.674781486392021179e-02,-6.974017620086669922e-02,5.849880352616310120e-02,-1.871091723442077637e-01,1.571856737136840820e-01,-4.169809818267822266e-01,-3.320086598396301270e-01,-1.034233197569847107e-01,-2.668278515338897705e-01,-1.192091554403305054e-01,-5.899247527122497559e-02,-1.193189993500709534e-01,-8.375225067138671875e-01,1.598557829856872559e-01,3.194262506440281868e-03,7.529975380748510361e-03,5.985540151596069336e-01,5.047745630145072937e-02,-6.754992902278900146e-02,1.348321139812469482e-01,9.872736930847167969e-01,1.629722714424133301e-01,3.736545741558074951e-01,-1.672110110521316528e-01,1.875980049371719360e-01,-4.337891936302185059e-01,4.896584749221801758e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.626209020614624023e-01,-4.168297767639160156e+00,8.014974594116210938e-01,-1.780581474304199219e+00,-1.631842136383056641e+00,-9.627828598022460938e-01,-5.935918807983398438e+00,-2.228000402450561523e+00,-3.453336715698242188e+00,-1.159093618392944336e+00,-5.066104888916015625e+00,1.165132045745849609e+00
1.000000047497451305e-02,9.092195630073547363e-01,2.234834581613540649e-01,2.264062911272048950e-01,-4.086794257164001465e-01,3.121393024921417236e-01,-1.325448393821716309e+00,-1.259296536445617676e-01,-1.169231683015823364e-01,-1.167777776718139648e-01,-9.594061970710754395e-01,2.112280428409576416e-01,-3.641913235187530518e-01,-7.694438695907592773e-01,8.381757736206054688e-01,1.836467534303665161e-01,9.829922914505004883e-01,-1.894806325435638428e-01,-1.022785604000091553e-01,-2.233294099569320679e-01,-2.899702787399291992e-01,-1.236062496900558472e-01,6.765577197074890137e-02,-3.285454213619232178e-01,-1.614532470703125000e-01,-1.985229551792144775e-01,-2.630253434181213379e-01,-5.564231798052787781e-02,-1.824567839503288269e-02,1.057299494743347168e+00,-1.269271850585937500e+00,1.294348955154418945e+00,-6.478110313415527344e+00,-2.505282640457153320e+00,-6.225000023841857910e-01,9.126291871070861816e-01,-4.395820796489715576e-01,3.233278036117553711e+00,-5.962148189544677734e+00,-3.716481626033782959e-01,1.710878610610961914e+00,8.041721582412719727e-02,9.098704159259796143e-02,3.718129396438598633e-01,-6.025689244270324707e-01,2.632281184196472168e-01,-1.234898090362548828e+00,-6.696789264678955078e-01,-5.554794520139694214e-02,2.072654366493225098e-01,-3.286488950252532959e-01,1.147655367851257324e+00,-1.148708224296569824e+00,-1.348941177129745483e-01,3.326677381992340088e-01,4.921798594295978546e-03,1.138947065919637680e-02,5.964048504829406738e-01,5.245530605316162109e-02,-7.321658730506896973e-02,1.346607208251953125e-01,9.867898821830749512e-01,1.741365194320678711e-01,3.894872367382049561e-01,-2.590411007404327393e-01,6.258680820465087891e-01,-1.152763485908508301e+00,-1.925493180751800537e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.816956996917724609e+00,-1.161820602416992188e+01,2.084683895111083984e+00,-1.942050933837890625e+00,-3.741111755371093750e+00,-5.328085422515869141e-01,2.798885822296142578e+00,-5.929276466369628906e+00,1.849369621276855469e+01,-3.000139236450195312e+00,-5.059475898742675781e-01,2.067195892333984375e+00
2.000000094994902611e-02,9.224851727485656738e-01,1.648032665252685547e-01,2.055939584970474243e-01,-4.446722269058227539e-01,5.518047809600830078e-01,-1.154293775558471680e+00,-1.036214828491210938e-02,-1.515733152627944946e-01,-7.895270735025405884e-02,-1.012880444526672363e+00,2.112280428409576416e-01,-3.641913235187530518e-01,-7.694438695907592773e-01,8.873350620269775391e-01,2.450069934129714966e-01,9.695213437080383301e-01,-1.921462863683700562e-01,-1.227564215660095215e-01,-2.139298319816589355e-01,-3.505444228649139404e-01,-1.684681624174118042e-01,4.326580464839935303e-02,-3.157627880573272705e-01,-1.876669675111770630e-01,-1.665408760309219360e-01,-3.120073378086090088e-01,-5.022150650620460510e-02,-9.020098485052585602e-03,-8.086464554071426392e-02,-1.550702333450317383e+00,1.210727691650390625e+00,-5.836106777191162109e+00,-3.317970752716064453e+00,-2.273491621017456055e+00,1.514526367187500000e+00,-2.034273386001586914e+00,3.067595243453979492e+00,-4.490455150604248047e+00,4.704616218805313110e-02,7.818716168403625488e-01,2.463482692837715149e-02,-3.212255239486694336e-02,-1.266819983720779419e-01,-7.553755640983581543e-01,2.741715610027313232e-01,-1.207558035850524902e+00,-8.783910870552062988e-01,-4.294108748435974121e-01,4.332451224327087402e-01,-1.049715399742126465e+00,1.075949907302856445e+00,-9.273586869239807129e-01,-5.485531687736511230e-02,1.511914730072021484e-01,6.639928556978702545e-03,1.536073535680770874e-02,5.932718515396118164e-01,5.586276203393936157e-02,-7.890490442514419556e-02,1.342664361000061035e-01,9.862179160118103027e-01,1.696381121873855591e-01,3.967023193836212158e-01,-3.608530461788177490e-01,8.089306354522705078e-01,-9.479385018348693848e-01,5.384189542382955551e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.777311801910400391e+00,-1.407511138916015625e+01,2.568786621093750000e+00,-2.548212051391601562e+00,-4.829458236694335938e+00,-2.858399391174316406e+00,5.794372081756591797e+00,-1.873084640502929688e+01,1.588085937500000000e+01,-1.935626983642578125e+00,-2.437078952789306641e-01,1.002228021621704102e+00
3.000000142492353916e-02,9.176101088523864746e-01,2.536886334419250488e-01,2.242563366889953613e-01,-5.521584749221801758e-01,5.841196775436401367e-01,-1.037363171577453613e+00,4.803838580846786499e-02,-1.500530838966369629e-01,-8.471287786960601807e-02,-1.021384119987487793e+00,2.112280428409576416e-01,-3.641913235187530518e-01,-7.694438695907592773e-01,9.182869195938110352e-01,3.054002821445465088e-01,9.522240757942199707e-01,-1.958983093500137329e-01,-1.493572592735290527e-01,-2.067577838897705078e-01,-4.182364940643310547e-01,-1.960907131433486938e-01,1.051495131105184555e-02,-2.913039326667785645e-01,-2.320268005132675171e-01,-1.346291303634643555e-01,-3.516106605529785156e-01,-5.100778490304946899e-02,-1.471791788935661316e-02,-7.431726455688476562e-01,-1.697862863540649414e+00,9.555447101593017578e-01,-6.237827777862548828e+00,-3.221388816833496094e+00,-2.667029142379760742e+00,1.266358375549316406e+00,-2.652682781219482422e+00,3.119134664535522461e+00,-3.622748613357543945e+00,-1.204486042261123657e-01,3.680934384465217590e-02,-1.133638666942715645e-03,6.284756958484649658e-02,-3.983521759510040283e-01,-8.535118699073791504e-01,1.897968053817749023e-01,-1.358044028282165527e+00,-8.965273499488830566e-01,-5.440757274627685547e-01,3.591031730175018311e-01,-1.378794789314270020e+00,1.157600760459899902e+00,-8.247352838516235352e-01,-9.196913242340087891e-02,-4.170350730419158936e-03,8.339467458426952362e-03,1.937251724302768707e-02,5.890889763832092285e-01,5.976566672325134277e-02,-8.416274935007095337e-02,1.342954337596893311e-01,9.855502247810363770e-01,1.686278879642486572e-01,3.993148207664489746e-01,-4.655794203281402588e-01,8.555715680122375488e-01,-8.887587189674377441e-01,8.348058164119720459e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.437171936035156250e+00,-1.558638858795166016e+01,1.037693977355957031e+00,-2.999784469604492188e+00,-4.789413452148437500e+00,-3.432868957519531250e+00,4.189748764038085938e+00,-2.425046539306640625e+01,1.723559570312500000e+01,-2.172153472900390625e+00,-4.577320814132690430e-01,4.036928713321685791e-02
4.000000189989805222e-02,8.233726620674133301e-01,1.108235567808151245e-01,3.641216754913330078e-01,-5.613143444061279297e-01,5.595054626464843750e-01,-9.253590106964111328e-01,1.399108469486236572e-01,-2.311656177043914795e-01,-6.751394271850585938e-02,-9.552674889564514160e-01,2.112280428409576416e-01,-3.641913235187530518e-01,-7.694438695907592773e-01,9.383735060691833496e-01,3.645882904529571533e-01,9.311688542366027832e-01,-1.985174864530563354e-01,-1.806490421295166016e-01,-1.953929960727691650e-01,-4.694036841392517090e-01,-2.338433563709259033e-01,-1.768434233963489532e-02,-2.752918899059295654e-01,-2.709883153438568115e-01,-1.125886663794517517e-01,-3.678936362266540527e-01,-5.615574121475219727e-02,-1.403543259948492050e-02,-7.054739594459533691e-01,-1.677499890327453613e+00,9.660763144493103027e-01,-4.349044799804687500e+00,-3.246553659439086914e+00,-2.521844387054443359e+00,1.009371042251586914e+00,-2.878098487854003906e+00,2.897382259368896484e+00,-2.312703132629394531e+00,-1.216874122619628906e-01,-1.586996763944625854e-01,6.341351568698883057e-02,8.421591669321060181e-02,-3.897274732589721680e-01,-8.881973624229431152e-01,2.119253575801849365e-01,-1.095483183860778809e+00,-9.437502026557922363e-01,-5.443381667137145996e-01,2.806086838245391846e-01,-1.542418003082275391e+00,1.120687842369079590e+00,-6.352025866508483887e-01,-9.142754971981048584e-02,-4.548887163400650024e-02,1.002063229680061340e-02,2.337301149964332581e-02,5.839058160781860352e-01,6.343208253383636475e-02,-8.865131437778472900e-02,1.345590204000473022e-01,9.848914146423339844e-01,1.660819351673126221e-01,3.974313735961914062e-01,-5.638005137443542480e-01,7.668125033378601074e-01,-7.226653099060058594e-01,1.186801940202713013e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.155511856079101562e+00,-1.592164897918701172e+01,1.283617973327636719e+00,-3.090951919555664062e+00,-4.947832107543945312e+00,-3.308583259582519531e+00,2.610637664794921875e+00,-2.670449066162109375e+01,1.652846145629882812e+01,-2.278011322021484375e+00,-4.338629841804504395e-01,-2.172346115112304688e-01
5.000000237487256527e-02,8.110045194625854492e-01,2.207191139459609985e-01,3.261280357837677002e-01,-7.485001087188720703e-01,3.935799598693847656e-01,-7.400288581848144531e-01,8.049869537353515625e-02,-2.071737051010131836e-01,-6.177357584238052368e-02,-1.004400730133056641e+00,2.112280428409576416e-01,-3.641913235187530518e-01,-7.694438695907592773e-01,9.518915414810180664e-01,4.223374426364898682e-01,9.064387083053588867e-01,-2.080105692148208618e-01,-2.091867774724960327e-01,-1.890280097723007202e-01,-5.133659839630126953e-01,-2.674629688262939453e-01,-2.655638009309768677e-02,-2.641075849533081055e-01,-3.218213617801666260e-01,-9.071343392133712769e-02,-3.914736807346343994e-01,-6.626759469509124756e-02,-4.708532709628343582e-03,-6.115883588790893555e-01,-2.110822200775146484e+00,3.733706176280975342e-01,-4.197274684906005859e+00,-2.937125205993652344e+00,-1.418238520622253418e+00,2.542870864272117615e-02,-3.047487258911132812e+00,2.418362855911254883e+00,-1.485744237899780273e+00,-1.010066509246826172e+00,7.901932001113891602e-01,9.428869932889938354e-02,-5.171011760830879211e-02,-3.711000382900238037e-01,-1.113163948059082031e+00,-2.577381581068038940e-02,-1.123552441596984863e+00,-9.136871695518493652e-01,-3.327061831951141357e-01,-1.024219095706939697e-01,-1.684950232505798340e+00,9.761531949043273926e-01,-5.156639814376831055e-01,-2.919369339942932129e-01,1.630990505218505859e-01,1.167320553213357925e-02,2.731682546436786652e-02,5.776890516281127930e-01,6.616661697626113892e-02,-9.225178509950637817e-02,1.347942501306533813e-01,9.843484759330749512e-01,1.639519184827804565e-01,3.915901780128479004e-01,-6.666087508201599121e-01,5.625272989273071289e-01,-5.959709286689758301e-01,1.013400033116340637e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.934964179992675781e+00,-1.963567352294921875e+01,-2.901085376739501953e+00,-3.337743759155273438e+00,-4.622971534729003906e+00,-1.943561077117919922e+00,-4.291511535644531250e+00,-2.876371574401855469e+01,1.386751747131347656e+01,-2.333042144775390625e+00,-1.618040084838867188e+00,1.062053680419921875e+00
6.000000284984707832e-02,8.247474431991577148e-01,1.345387399196624756e-01,1.802900731563568115e-01,-7.511024475097656250e-01,3.548787534236907959e-01,-4.585829675197601318e-01,-2.844746783375740051e-02,-2.097299396991729736e-01,-9.557469934225082397e-02,-9.954864382743835449e-01,2.112280428409576416e-01,-3.641913235187530518e-01,-7.694438695907592773e-01,9.613127112388610840e-01,4.784198105335235596e-01,8.781312704086303711e-01,-2.003249228000640869e-01,-2.330789715051651001e-01,-1.906893104314804077e-01,-5.206514596939086914e-01,-3.008056879043579102e-01,-3.646713122725486755e-02,-2.598748207092285156e-01,-3.579374849796295166e-01,-6.878776848316192627e-02,-4.097934961318969727e-01,-7.648669183254241943e-02,4.412922076880931854e-03,2.649177014827728271e-01,-2.029323339462280273e+00,4.433183073997497559e-01,-6.301974058151245117e-01,-2.773391008377075195e+00,-1.766391545534133911e-01,2.598758935928344727e-01,-2.232389926910400391e+00,1.915295362472534180e+00,-1.750781178474426270e+00,-6.705431938171386719e-01,6.118159890174865723e-01,1.585370302200317383e-02,5.760772153735160828e-02,-6.106583401560783386e-03,-1.119456052780151367e+00,5.444951355457305908e-03,-5.343968272209167480e-01,-9.157646894454956055e-01,-7.107112556695938110e-02,5.731489509344100952e-03,-1.392718434333801270e+00,8.238100409507751465e-01,-5.896239280700683594e-01,-2.256024032831192017e-01,1.318920552730560303e-01,1.327932439744472504e-02,3.122162446379661560e-02,5.705430507659912109e-01,6.818275898694992065e-02,-9.471621364355087280e-02,1.346467435359954834e-01,9.839969873428344727e-01,1.585315316915512085e-01,3.894636631011962891e-01,-7.575920224189758301e-01,4.352765679359436035e-01,-3.670704364776611328e-01,-2.494105324149131775e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.349146366119384766e+00,-1.940106010437011719e+01,-2.477626562118530273e+00,-3.085740089416503906e+00,-4.520905494689941406e+00,-2.803474068641662598e-01,-2.218037843704223633e+00,-2.298244476318359375e+01,1.136324024200439453e+01,-2.768401145935058594e+00,-1.109813690185546875e+00,7.964811325073242188e-01
7.000000332482159138e-02,7.886140942573547363e-01,3.023668751120567322e-02,3.086757957935333252e-01,-8.954815268516540527e-01,3.806538283824920654e-01,-4.531038105487823486e-01,8.825933933258056641e-02,-2.228301763534545898e-01,-1.454626619815826416e-01,-9.968640804290771484e-01,2.112280428409576416e-01,-3.641913235187530518e-01,-7.694438695907592773e-01,9.680866003036499023e-01,5.326140522956848145e-01,8.463582396507263184e-01,-2.039366364479064941e-01,-2.571817636489868164e-01,-1.904225200414657593e-01,-5.449864864349365234e-01,-3.154962658882141113e-01,-4.240567609667778015e-02,-2.482523620128631592e-01,-3.949109017848968506e-01,-5.451794341206550598e-02,-4.231532812118530273e-01,-9.512252360582351685e-02,5.268018692731857300e-03,1.421711146831512451e-01,-1.451214075088500977e+00,4.387143254280090332e-01,-1.813158035278320312e+00,-1.388650894165039062e+00,-1.227260112762451172e+00,7.882458567619323730e-01,-2.230611562728881836e+00,1.819510340690612793e+00,-1.155007839202880859e+00,-1.383322000503540039e+00,5.709717515856027603e-03,8.565830439329147339e-02,9.078234434127807617e-02,-5.661218985915184021e-02,-9.057810902595520020e-01,3.069639950990676880e-02,-7.709219455718994141e-01,-6.375551223754882812e-01,-3.101114332675933838e-01,2.315121591091156006e-01,-1.443922996520996094e+00,7.904802560806274414e-01,-4.971734285354614258e-01,-3.955817818641662598e-01,3.492720425128936768e-03,1.485984493046998978e-02,3.513066470623016357e-02,5.624231100082397461e-01,7.048822194337844849e-02,-9.688002616167068481e-02,1.349125355482101440e-01,9.835874438285827637e-01,1.576763242483139038e-01,3.890182375907897949e-01,-8.557807207107543945e-01,4.841769933700561523e-01,-3.722531199455261230e-01,1.593501120805740356e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.413380384445190430e+00,-1.518588924407958984e+01,-1.602853059768676758e+00,-3.783925056457519531e+00,-2.622940063476562500e+00,-1.733365058898925781e+00,1.633244037628173828e+00,-2.349620056152343750e+01,1.031669902801513672e+01,-2.458184242248535156e+00,-2.171258926391601562e+00,-2.661906182765960693e-05
8.000000379979610443e-02,7.667182683944702148e-01,1.351845562458038330e-01,1.849507987499237061e-01,-9.254325628280639648e-01,3.586621880531311035e-01,-2.447444051504135132e-01,1.249076053500175476e-01,-2.249437719583511353e-01,-1.284599602222442627e-01,-9.693705439567565918e-01,2.112280428409576416e-01,-3.641913235187530518e-01,-7.694438695907592773e-01,9.730896949768066406e-01,5.847063660621643066e-01,8.112450242042541504e-01,-1.951187849044799805e-01,-2.772940695285797119e-01,-1.917150765657424927e-01,-5.546044707298278809e-01,-3.408220708370208740e-01,-6.453418731689453125e-02,-2.410159558057785034e-01,-4.291934669017791748e-01,-5.294219404458999634e-02,-4.335665702819824219e-01,-1.142261698842048645e-01,-6.225542165338993073e-05,1.038958653807640076e-01,-1.075297117233276367e+00,-7.618177682161331177e-02,-1.164088726043701172e+00,-2.051935195922851562e+00,-1.237139940261840820e+00,6.465203762054443359e-01,-2.379919767379760742e+00,1.209387779235839844e+00,-9.171720743179321289e-01,-1.344850420951843262e+00,4.165165498852729797e-02,-4.912062361836433411e-02,3.651111200451850891e-02,-7.423579692840576172e-02,-7.730953097343444824e-01,-2.094779312610626221e-01,-6.705023050308227539e-01,-8.056817650794982910e-01,-3.280382752418518066e-01,1.780902147293090820e-01,-1.557634472846984863e+00,5.723030567169189453e-01,-4.720205664634704590e-01,-4.062290191650390625e-01,1.254896074533462524e-02,1.639647781848907471e-02,3.901785239577293396e-02,5.533202886581420898e-01,7.267031073570251465e-02,-9.818340092897415161e-02,1.355009526014328003e-01,9.832183718681335449e-01,1.530457288026809692e-01,3.872758150100708008e-01,-9.540876746177673340e-01,4.232566654682159424e-01,-1.910839527845382690e-01,1.784804612398147583e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.830027818679809570e+00,-1.256313228607177734e+01,-6.203818321228027344e+00,-3.456664562225341797e+00,-3.638629913330078125e+00,-1.809489250183105469e+00,2.690191268920898438e-01,-2.508457946777343750e+01,6.569232940673828125e+00,-2.609455108642578125e+00,-2.143619537353515625e+00,1.021907180547714233e-01
9.000000427477061749e-02,8.688265681266784668e-01,3.431597352027893066e-02,1.925262808799743652e-01,-1.117236971855163574e+00,4.317661225795745850e-01,-4.292001724243164062e-01,2.537542283535003662e-01,-1.833212375640869141e-01,-1.027407050132751465e-01,-9.924607276916503906e-01,2.112280428409576416e-01,-3.641913235187530518e-01,-7.694438695907592773e-01,9.768701791763305664e-01,6.344910264015197754e-01,7.729302048683166504e-01,-1.988263577222824097e-01,-2.814974486827850342e-01,-1.902353018522262573e-01,-5.839700698852539062e-01,-3.510052859783172607e-01,-7.682258635759353638e-02,-2.319800257682800293e-01,-4.575887620449066162e-01,-4.238678887486457825e-02,-4.397354423999786377e-01,-1.220517158508300781e-01,-2.157692564651370049e-03,3.141876310110092163e-02,-7.063456773757934570e-01,5.795791000127792358e-02,-2.078054904937744141e+00,3.639206290245056152e-02,-1.812278985977172852e+00,6.039533019065856934e-01,-2.316252231597900391e+00,1.257394909858703613e+00,-9.769861102104187012e-01,-1.143239617347717285e+00,-1.035327762365341187e-01,-2.415562979876995087e-02,8.011288940906524658e-02,-9.016373753547668457e-02,-6.279557943344116211e-01,-1.403766274452209473e-01,-8.617804050445556641e-01,-6.861444115638732910e-01,-4.699439704418182373e-01,1.874231100082397461e-01,-1.589488267898559570e+00,6.132710576057434082e-01,-4.943822920322418213e-01,-3.759970068931579590e-01,-1.940589398145675659e-02,1.793829351663589478e-02,4.290091991424560547e-02,5.432124733924865723e-01,7.488912343978881836e-02,-9.972760081291198730e-02,1.363545954227447510e-01,9.827784299850463867e-01,1.548867672681808472e-01,3.867421150207519531e-01,-1.054619431495666504e+00,4.412611126899719238e-01,-2.996967732906341553e-01,2.516002953052520752e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.920020103454589844e+00,-9.788491249084472656e+00,-4.676856517791748047e+00,-3.987943649291992188e+00,-1.024734115600585938e+01,-2.586657524108886719e+00,5.662248134613037109e-01,-2.526228332519531250e+01,7.254173278808593750e+00,-2.705365657806396484e+00,-1.897044181823730469e+00,-1.301816701889038086e-01
